Date Time Hour Beginning,Original Res Forecast before Lockdown,Actual Residual Demand,Deviation From Original Fc,Latest Official Residual Forecast,Alert Level 1,Alert Level 2,Alert Level 3,Alert Level 4,Alert Level 5,Zero Line
2020-05-17 00:00,21208.595000000001,18697.669999999998,2510.9250000000029,,0,0,0,100000,0,.0
2020-05-17 01:00,20559.454000000002,18150.669999999998,2408.7840000000033,,0,0,0,100000,0,.0
2020-05-17 02:00,20300.672999999999,17827.669999999998,2473.0030000000006,,0,0,0,100000,0,.0
2020-05-17 03:00,20497.072,17923.939999999999,2573.1320000000014,,0,0,0,100000,0,.0
2020-05-17 04:00,20812.920999999998,18141.669999999998,2671.2510000000002,,0,0,0,100000,0,.0
2020-05-17 05:00,21541.970000000001,18479.810000000001,3062.1599999999999,,0,0,0,100000,0,.0
2020-05-17 06:00,23053.524000000001,19135.529999999999,3917.9940000000024,,0,0,0,100000,0,.0
2020-05-17 07:00,25223.900000000001,21018.810000000001,4205.0900000000001,,0,0,0,100000,0,.0
2020-05-17 08:00,26576.612000000001,22611.939999999999,3964.6720000000023,,0,0,0,100000,0,.0
2020-05-17 09:00,26483.717000000001,23820.93,2662.7870000000003,,0,0,0,100000,0,.0
2020-05-17 10:00,25798.097000000002,24293.810000000001,1504.2870000000003,,0,0,0,100000,0,.0
2020-05-17 11:00,25529.054,24393.07,1135.9840000000004,,0,0,0,100000,0,.0
2020-05-17 12:00,25166.445,24095.939999999999,1070.505000000001,,0,0,0,100000,0,.0
2020-05-17 13:00,24618.829000000002,23345.810000000001,1273.0190000000002,,0,0,0,100000,0,.0
2020-05-17 14:00,24262.541000000001,23008.93,1253.6110000000008,,0,0,0,100000,0,.0
2020-05-17 15:00,24707.262999999999,23132.939999999999,1574.3230000000003,,0,0,0,100000,0,.0
2020-05-17 16:00,25850.165000000001,24236.209999999999,1613.9550000000017,,0,0,0,100000,0,.0
2020-05-17 17:00,28480.580000000002,26848.257000000001,1632.3230000000003,,0,0,0,100000,0,.0
2020-05-17 18:00,30036.707999999999,27756.875,2279.8329999999987,,0,0,0,100000,0,.0
2020-05-17 19:00,28744.375,26338.505000000001,2405.869999999999,,0,0,0,100000,0,.0
2020-05-17 20:00,26810.351999999999,24451.869999999999,2358.482,,0,0,0,100000,0,.0
2020-05-17 21:00,24594.036,22494.810000000001,2099.2259999999987,,0,0,0,100000,0,.0
2020-05-17 22:00,22656.175999999999,20805.200000000001,1850.9759999999987,,0,0,0,100000,0,.0
2020-05-17 23:00,21457.833999999999,19418.93,2038.9039999999986,,0,0,0,100000,0,.0
2020-05-18 00:00,20861.987000000001,18523.939999999999,2338.0470000000023,,0,0,0,100000,0,.0
2020-05-18 01:00,20600.236000000001,18071.939999999999,2528.2960000000021,,0,0,0,100000,0,.0
2020-05-18 02:00,20607.272000000001,17927.07,2680.2020000000011,,0,0,0,100000,0,.0
2020-05-18 03:00,20907.814999999999,17848.939999999999,3058.875,,0,0,0,100000,0,.0
2020-05-18 04:00,22728.710999999999,18556.799999999999,4171.9110000000001,,0,0,0,100000,0,.0
2020-05-18 05:00,26666.609,19727.200000000001,6939.4089999999997,,0,0,0,100000,0,.0
2020-05-18 06:00,28948.438999999998,21595.209999999999,7353.2289999999994,,0,0,0,100000,0,.0
2020-05-18 07:00,28269.84,23418.07,4851.7700000000004,,0,0,0,100000,0,.0
2020-05-18 08:00,27864.216,24713.07,3151.1460000000006,,0,0,0,100000,0,.0
2020-05-18 09:00,27572.572,24904.07,2668.5020000000004,,0,0,0,100000,0,.0
2020-05-18 10:00,27131.829000000002,25090.939999999999,2040.8890000000029,,0,0,0,100000,0,.0
2020-05-18 11:00,26761.046999999999,24839.810000000001,1921.2369999999974,,0,0,0,100000,0,.0
2020-05-18 12:00,26427.251,24407.939999999999,2019.3110000000015,,0,0,0,100000,0,.0
2020-05-18 13:00,26358.91,24130.07,2228.8400000000001,,0,0,0,100000,0,.0
2020-05-18 14:00,26600.343000000001,24079.599999999999,2520.7430000000022,,0,0,0,100000,0,.0
2020-05-18 15:00,27371.18,24668.799999999999,2702.380000000001,,0,0,0,100000,0,.0
2020-05-18 16:00,28593.696,26078.553,2515.143,,0,0,0,100000,0,.0
2020-05-18 17:00,31411.849999999999,28674.651000000002,2737.1989999999969,,0,0,0,100000,0,.0
2020-05-18 18:00,32507.812999999998,29230.048999999999,3277.7639999999992,,0,0,0,100000,0,.0
2020-05-18 19:00,30762.450000000001,27181.202000000001,3581.2479999999996,,0,0,0,100000,0,.0
2020-05-18 20:00,28876.062999999998,25434.252,3441.8109999999979,,0,0,0,100000,0,.0
2020-05-18 21:00,26353.205000000002,23331.200000000001,3022.005000000001,,0,0,0,100000,0,.0
2020-05-18 22:00,24154.936000000002,21480.810000000001,2674.1260000000002,,0,0,0,100000,0,.0
2020-05-18 23:00,22864.731,19975.810000000001,2888.9209999999985,,0,0,0,100000,0,.0
2020-05-19 00:00,22088.078000000001,18985.200000000001,3102.8780000000006,,0,0,0,100000,0,.0
2020-05-19 01:00,21667.344000000001,18656.599999999999,3010.7440000000024,,0,0,0,100000,0,.0
2020-05-19 02:00,21573.498,18452.939999999999,3120.5580000000009,,0,0,0,100000,0,.0
2020-05-19 03:00,21970.168000000001,18641.939999999999,3328.2280000000028,,0,0,0,100000,0,.0
2020-05-19 04:00,23874.054,19396.810000000001,4477.2439999999988,,0,0,0,100000,0,.0
2020-05-19 05:00,27352.298999999999,20384.939999999999,6967.3590000000004,,0,0,0,100000,0,.0
2020-05-19 06:00,29501.002,21965.07,7535.9320000000007,,0,0,0,100000,0,.0
2020-05-19 07:00,28691.241000000002,23696.200000000001,4995.0410000000011,,0,0,0,100000,0,.0
2020-05-19 08:00,28279.224999999999,25294.07,2985.1549999999988,,0,0,0,100000,0,.0
2020-05-19 09:00,27527.133000000002,25650.810000000001,1876.3230000000003,,0,0,0,100000,0,.0
2020-05-19 10:00,26837.627,25481.200000000001,1356.4269999999997,,0,0,0,100000,0,.0
2020-05-19 11:00,26465.221000000001,24935.07,1530.1510000000017,,0,0,0,100000,0,.0
2020-05-19 12:00,26162.166000000001,24522.259999999998,1639.9060000000027,,0,0,0,100000,0,.0
2020-05-19 13:00,26021.285,24417.200000000001,1604.0849999999991,,0,0,0,100000,0,.0
2020-05-19 14:00,26278.911,24321.07,1957.8410000000003,,0,0,0,100000,0,.0
2020-05-19 15:00,27088.780999999999,25160.939999999999,1927.8410000000003,,0,0,0,100000,0,.0
2020-05-19 16:00,28535.767,26673.73,1862.0370000000003,,0,0,0,100000,0,.0
2020-05-19 17:00,31197.566999999999,29416.584999999999,1780.982,,0,0,0,100000,0,.0
2020-05-19 18:00,32457.659,29755.276000000002,2702.382999999998,,0,0,0,100000,0,.0
2020-05-19 19:00,30891.181,27689.555,3201.6260000000002,,0,0,0,100000,0,.0
2020-05-19 20:00,28967.400000000001,26112.939999999999,2854.4600000000028,,0,0,0,100000,0,.0
2020-05-19 21:00,26496.713,23999.939999999999,2496.773000000001,,0,0,0,100000,0,.0
2020-05-19 22:00,23992.785,22020.939999999999,1971.8450000000012,,0,0,0,100000,0,.0
2020-05-19 23:00,22608.172999999999,20600.200000000001,2007.9729999999981,,0,0,0,100000,0,.0
2020-05-20 00:00,21775.346000000001,19732.07,2043.2760000000017,,0,0,0,100000,0,.0
2020-05-20 01:00,21494.914000000001,19249.810000000001,2245.1039999999994,,0,0,0,100000,0,.0
2020-05-20 02:00,21477.075000000001,18995.939999999999,2481.135000000002,,0,0,0,100000,0,.0
2020-05-20 03:00,21868.425999999999,19109.07,2759.3559999999998,,0,0,0,100000,0,.0
2020-05-20 04:00,23594.554,19891.07,3703.4840000000004,,0,0,0,100000,0,.0
2020-05-20 05:00,27408.264999999999,21020.073,6388.1919999999991,,0,0,0,100000,0,.0
2020-05-20 06:00,29720.539000000001,22556.810000000001,7163.7289999999994,,0,0,0,100000,0,.0
2020-05-20 07:00,29004.594000000001,24139.200000000001,4865.3940000000002,,0,0,0,100000,0,.0
2020-05-20 08:00,28523.842000000001,25385.200000000001,3138.6419999999998,,0,0,0,100000,0,.0
2020-05-20 09:00,27738.807000000001,25604.810000000001,2133.9969999999994,,0,0,0,100000,0,.0
2020-05-20 10:00,26958.882000000001,25307.07,1651.8120000000017,,0,0,0,100000,0,.0
2020-05-20 11:00,26539.633000000002,24760.939999999999,1778.6930000000029,,0,0,0,100000,0,.0
2020-05-20 12:00,26255.718000000001,24377.07,1878.648000000001,,0,0,0,100000,0,.0
2020-05-20 13:00,26030.498,24109.470000000001,1921.0279999999984,,0,0,0,100000,0,.0
2020-05-20 14:00,26167.353999999999,23863.200000000001,2304.1539999999986,,0,0,0,100000,0,.0
2020-05-20 15:00,27018.451000000001,24802.07,2216.3810000000012,,0,0,0,100000,0,.0
2020-05-20 16:00,28488.752,26480.669999999998,2008.0820000000022,,0,0,0,100000,0,.0
2020-05-20 17:00,31359.127,29162.169999999998,2196.9570000000022,,0,0,0,100000,0,.0
2020-05-20 18:00,32498.817999999999,29485.799999999999,3013.018,,0,0,0,100000,0,.0
2020-05-20 19:00,30984.360000000001,27521,3463.3600000000006,,0,0,0,100000,0,.0
2020-05-20 20:00,28931.089,25655.07,3276.0190000000002,,0,0,0,100000,0,.0
2020-05-20 21:00,26541.008999999998,23551.07,2989.9389999999985,,0,0,0,100000,0,.0
2020-05-20 22:00,24347.150000000001,21453.07,2894.0800000000017,,0,0,0,100000,0,.0
2020-05-20 23:00,22798.547999999999,19653.939999999999,3144.6080000000002,,0,0,0,100000,0,.0
2020-05-21 00:00,22005.608,18774.07,3231.5380000000005,,0,0,0,100000,0,.0
2020-05-21 01:00,21674.184000000001,18268.07,3406.1140000000014,,0,0,0,100000,0,.0
2020-05-21 02:00,21599.546999999999,18020.939999999999,3578.607,,0,0,0,100000,0,.0
2020-05-21 03:00,22007.633999999998,18208.07,3799.5639999999985,,0,0,0,100000,0,.0
2020-05-21 04:00,23770.052,18844.07,4925.982,,0,0,0,100000,0,.0
2020-05-21 05:00,27447.950000000001,20020.07,7427.880000000001,,0,0,0,100000,0,.0
2020-05-21 06:00,29759.026000000002,21543.200000000001,8215.8260000000009,,0,0,0,100000,0,.0
2020-05-21 07:00,28930.995999999999,23333.939999999999,5597.0560000000005,,0,0,0,100000,0,.0
2020-05-21 08:00,28378.053,24573.07,3804.9830000000002,,0,0,0,100000,0,.0
2020-05-21 09:00,27454.762999999999,24975.939999999999,2478.8230000000003,,0,0,0,100000,0,.0
2020-05-21 10:00,26919.538,24749.200000000001,2170.3379999999997,,0,0,0,100000,0,.0
2020-05-21 11:00,26411.242999999999,24179.939999999999,2231.3029999999999,,0,0,0,100000,0,.0
2020-05-21 12:00,26101.025000000001,23740.200000000001,2360.8250000000007,,0,0,0,100000,0,.0
2020-05-21 13:00,25921.780999999999,23559.200000000001,2362.5809999999983,,0,0,0,100000,0,.0
2020-05-21 14:00,26360.246999999999,23704.07,2656.1769999999997,,0,0,0,100000,0,.0
2020-05-21 15:00,27272.998,24627.459999999999,2645.5380000000005,,0,0,0,100000,0,.0
2020-05-21 16:00,28456.788,26454.939999999999,2001.8480000000018,,0,0,0,100000,0,.0
2020-05-21 17:00,31399.187999999998,28597.024000000001,2802.163999999997,,0,0,0,100000,0,.0
2020-05-21 18:00,32370.898000000001,29077.896000000001,3293.0020000000004,,0,0,0,100000,0,.0
2020-05-21 19:00,30788.536,26835.010999999999,3953.5250000000015,,0,0,0,100000,0,.0
2020-05-21 20:00,28893.510999999999,25194.07,3699.4409999999989,,0,0,0,100000,0,.0
2020-05-21 21:00,26755.048999999999,23088.07,3666.9789999999994,,0,0,0,100000,0,.0
2020-05-21 22:00,24314.564999999999,21071.459999999999,3243.1049999999996,,0,0,0,100000,0,.0
2020-05-21 23:00,22961.726999999999,19737.939999999999,3223.7870000000003,,0,0,0,100000,0,.0
2020-05-22 00:00,22127.740000000002,18952.939999999999,3174.8000000000029,,0,0,0,100000,0,.0
2020-05-22 01:00,21783.82,18629.07,3154.75,,0,0,0,100000,0,.0
2020-05-22 02:00,21732.005000000001,18424.07,3307.9350000000013,,0,0,0,100000,0,.0
2020-05-22 03:00,22307.365000000002,18604.939999999999,3702.4250000000029,,0,0,0,100000,0,.0
2020-05-22 04:00,23907.725999999999,19401.200000000001,4506.525999999998,,0,0,0,100000,0,.0
2020-05-22 05:00,27357.834999999999,20650.810000000001,6707.0249999999978,,0,0,0,100000,0,.0
2020-05-22 06:00,29650.067999999999,22376.07,7273.9979999999996,,0,0,0,100000,0,.0
2020-05-22 07:00,29131.632000000001,24084.07,5047.5620000000017,,0,0,0,100000,0,.0
2020-05-22 08:00,28738.638999999999,25535.810000000001,3202.8289999999979,,0,0,0,100000,0,.0
2020-05-22 09:00,28186.542000000001,25496.939999999999,2689.6020000000026,,0,0,0,100000,0,.0
2020-05-22 10:00,27647.773000000001,25395.939999999999,2251.8330000000024,,0,0,0,100000,0,.0
2020-05-22 11:00,27014.991000000002,25139.07,1875.9210000000021,,0,0,0,100000,0,.0
2020-05-22 12:00,26505.404999999999,24479.810000000001,2025.5949999999975,,0,0,0,100000,0,.0
2020-05-22 13:00,26201.439999999999,24159.939999999999,2041.5,,0,0,0,100000,0,.0
2020-05-22 14:00,26251.955000000002,24048.07,2203.885000000002,,0,0,0,100000,0,.0
2020-05-22 15:00,26698.855,24491.07,2207.7849999999999,,0,0,0,100000,0,.0
2020-05-22 16:00,27649.078000000001,25842.939999999999,1806.1380000000026,,0,0,0,100000,0,.0
2020-05-22 17:00,29961.202000000001,28319.200000000001,1642.0020000000004,,0,0,0,100000,0,.0
2020-05-22 18:00,30987.771000000001,28862.810000000001,2124.9609999999993,,0,0,0,100000,0,.0
2020-05-22 19:00,29896.473999999998,26915.209999999999,2981.2639999999992,,0,0,0,100000,0,.0
2020-05-22 20:00,28277.012999999999,25332.470000000001,2944.5429999999978,,0,0,0,100000,0,.0
2020-05-22 21:00,26515.276999999998,23468.810000000001,3046.4669999999969,,0,0,0,100000,0,.0
2020-05-22 22:00,24521.703000000001,21683.810000000001,2837.893,,0,0,0,100000,0,.0
2020-05-22 23:00,23050.837,20285.939999999999,2764.8970000000008,,0,0,0,100000,0,.0
2020-05-23 00:00,22099.837,19287.07,2812.7669999999998,,0,0,0,100000,0,.0
2020-05-23 01:00,21571.007000000001,18724.200000000001,2846.8070000000007,,0,0,0,100000,0,.0
2020-05-23 02:00,21371.738000000001,18443.689999999999,2928.0480000000025,,0,0,0,100000,0,.0
2020-05-23 03:00,21465.334999999999,18499.139999999999,2966.1949999999997,,0,0,0,100000,0,.0
2020-05-23 04:00,22103.007000000001,18995.400000000001,3107.607,,0,0,0,100000,0,.0
2020-05-23 05:00,23041.914000000001,19648.23,3393.6840000000011,,0,0,0,100000,0,.0
2020-05-23 06:00,24577.713,20435.07,4142.643,,0,0,0,100000,0,.0
2020-05-23 07:00,26502.931,22335.810000000001,4167.1209999999992,,0,0,0,100000,0,.0
2020-05-23 08:00,27399.055,23892.07,3506.9850000000006,,0,0,0,100000,0,.0
2020-05-23 09:00,27035.205999999998,24379.939999999999,2655.2659999999996,,0,0,0,100000,0,.0
2020-05-23 10:00,26171.941999999999,24104.939999999999,2067.0020000000004,,0,0,0,100000,0,.0
2020-05-23 11:00,25420.317999999999,23643.939999999999,1776.3780000000006,,0,0,0,100000,0,.0
2020-05-23 12:00,25065.329000000002,23364.810000000001,1700.5190000000002,,0,0,0,100000,0,.0
2020-05-23 13:00,24760.460999999999,23022.459999999999,1738.0010000000002,,0,0,0,100000,0,.0
2020-05-23 14:00,24468.896000000001,22650.810000000001,1818.0859999999993,,0,0,0,100000,0,.0
2020-05-23 15:00,24799.299999999999,22979.07,1820.2299999999996,,0,0,0,100000,0,.0
2020-05-23 16:00,25993.075000000001,24494.07,1499.005000000001,,0,0,0,100000,0,.0
2020-05-23 17:00,28683.248,27300.939999999999,1382.3080000000009,,0,0,0,100000,0,.0
2020-05-23 18:00,29938.432000000001,28332.939999999999,1605.492000000002,,0,0,0,100000,0,.0
2020-05-23 19:00,28544.135999999999,26536.939999999999,2007.1959999999999,,0,0,0,100000,0,.0
2020-05-23 20:00,26843.987000000001,24748.810000000001,2095.1769999999997,,0,0,0,100000,0,.0
2020-05-23 21:00,24887.716,22743.07,2144.6460000000006,,0,0,0,100000,0,.0
2020-05-23 22:00,23312.623,21045.939999999999,2266.6830000000009,,0,0,0,100000,0,.0
2020-05-23 23:00,22024.174999999999,19693.07,2331.1049999999996,,0,0,0,100000,0,.0
2020-05-24 00:00,21159.273000000001,18730.939999999999,2428.3330000000024,,0,0,0,100000,0,.0
2020-05-24 01:00,20695.804,18144.939999999999,2550.8640000000014,,0,0,0,100000,0,.0
2020-05-24 02:00,20365.855,17907.810000000001,2458.0449999999983,,0,0,0,100000,0,.0
2020-05-24 03:00,20552.741999999998,17954.810000000001,2597.9319999999971,,0,0,0,100000,0,.0
2020-05-24 04:00,21034.603999999999,18176.939999999999,2857.6640000000007,,0,0,0,100000,0,.0
2020-05-24 05:00,21656.131000000001,18642.080000000002,3014.0509999999995,,0,0,0,100000,0,.0
2020-05-24 06:00,22943.758999999998,19397.939999999999,3545.8189999999995,,0,0,0,100000,0,.0
2020-05-24 07:00,25202.101999999999,21043.939999999999,4158.1620000000003,,0,0,0,100000,0,.0
2020-05-24 08:00,26664.399000000001,23143.810000000001,3520.5889999999999,,0,0,0,100000,0,.0
2020-05-24 09:00,26510.473999999998,24353.07,2157.4039999999986,,0,0,0,100000,0,.0
2020-05-24 10:00,25755.133000000002,24678.939999999999,1076.1930000000029,,0,0,0,100000,0,.0
2020-05-24 11:00,25199.572,24305.34,894.23199999999997,,0,0,0,100000,0,.0
2020-05-24 12:00,24833.530999999999,23725.939999999999,1107.5910000000003,,0,0,0,100000,0,.0
2020-05-24 13:00,24418.779999999999,23163.07,1255.7099999999991,,0,0,0,100000,0,.0
2020-05-24 14:00,24177.059000000001,22691.939999999999,1485.1190000000024,,0,0,0,100000,0,.0
2020-05-24 15:00,24508.535,23115.200000000001,1393.3349999999991,,0,0,0,100000,0,.0
2020-05-24 16:00,25667.614000000001,24524.810000000001,1142.8040000000001,,0,0,0,100000,0,.0
2020-05-24 17:00,28682.267,27265.75,1416.5169999999998,,0,0,0,100000,0,.0
2020-05-24 18:00,30306.135999999999,28043.540000000001,2262.5959999999977,,0,0,0,100000,0,.0
2020-05-24 19:00,28971.639999999999,26153.869999999999,2817.7700000000004,,0,0,0,100000,0,.0
2020-05-24 20:00,26895.557000000001,24557.939999999999,2337.617000000002,,0,0,0,100000,0,.0
2020-05-24 21:00,24800.134999999998,22568.07,2232.0649999999987,,0,0,0,100000,0,.0
2020-05-24 22:00,22812.009999999998,20638.810000000001,2173.1999999999971,,0,0,0,100000,0,.0
2020-05-24 23:00,21603.436000000002,18957.810000000001,2645.6260000000002,,0,0,0,100000,0,.0
2020-05-25 00:00,20904.360000000001,17798.939999999999,3105.4200000000019,,0,0,0,100000,0,.0
2020-05-25 01:00,20727.325000000001,17269.07,3458.255000000001,,0,0,0,100000,0,.0
2020-05-25 02:00,20683.973999999998,16907.810000000001,3776.163999999997,,0,0,0,100000,0,.0
2020-05-25 03:00,21068.674999999999,17063.810000000001,4004.864999999998,,0,0,0,100000,0,.0
2020-05-25 04:00,22961.317999999999,17663.939999999999,5297.3780000000006,,0,0,0,100000,0,.0
2020-05-25 05:00,26452.687000000002,18604.939999999999,7847.747000000003,,0,0,0,100000,0,.0
2020-05-25 06:00,29083.828000000001,20463.07,8620.7580000000016,,0,0,0,100000,0,.0
2020-05-25 07:00,28557.396000000001,22435.939999999999,6121.4560000000019,,0,0,0,100000,0,.0
2020-05-25 08:00,28408.843000000001,24281.91,4126.9330000000009,,0,0,0,100000,0,.0
2020-05-25 09:00,27909.668000000001,24739.07,3170.5980000000018,,0,0,0,100000,0,.0
2020-05-25 10:00,27559.543000000001,24679.810000000001,2879.7330000000002,,0,0,0,100000,0,.0
2020-05-25 11:00,27145.620999999999,24340.209999999999,2805.4110000000001,,0,0,0,100000,0,.0
2020-05-25 12:00,26713.105,23655.84,3057.2649999999994,,0,0,0,100000,0,.0
2020-05-25 13:00,26646.955000000002,23248.07,3398.885000000002,,0,0,0,100000,0,.0
2020-05-25 14:00,27076.043000000001,23355.07,3720.9730000000018,,0,0,0,100000,0,.0
2020-05-25 15:00,27837.788,24031.07,3806.7180000000008,,0,0,0,100000,0,.0
2020-05-25 16:00,29179.478999999999,25377.810000000001,3801.6689999999981,,0,0,0,100000,0,.0
2020-05-25 17:00,32092.360000000001,27933.810000000001,4158.5499999999993,,0,0,0,100000,0,.0
2020-05-25 18:00,33158.588000000003,28158.939999999999,4999.6480000000047,,0,0,0,100000,0,.0
2020-05-25 19:00,31339.224999999999,26042.810000000001,5296.4149999999972,,0,0,0,100000,0,.0
2020-05-25 20:00,29546.043000000001,24429.939999999999,5116.1030000000028,,0,0,0,100000,0,.0
2020-05-25 21:00,26892.762999999999,22435.939999999999,4456.8230000000003,,0,0,0,100000,0,.0
2020-05-25 22:00,24301.547999999999,20473.810000000001,3827.7379999999976,,0,0,0,100000,0,.0
2020-05-25 23:00,22727.008999999998,18983.939999999999,3743.0689999999995,,0,0,0,100000,0,.0
2020-05-26 00:00,22010.999,18309.939999999999,3701.0590000000011,,0,0,0,100000,0,.0
2020-05-26 01:00,21759.451000000001,17821.810000000001,3937.6409999999996,,0,0,0,100000,0,.0
2020-05-26 02:00,21578.677,17869.939999999999,3708.737000000001,,0,0,0,100000,0,.0
2020-05-26 03:00,22029.196,18003.540000000001,4025.655999999999,,0,0,0,100000,0,.0
2020-05-26 04:00,23956.150000000001,18660.68,5295.4700000000012,,0,0,0,100000,0,.0
2020-05-26 05:00,27454.577000000001,19724.939999999999,7729.6370000000024,,0,0,0,100000,0,.0
2020-05-26 06:00,30001.389999999999,21366.810000000001,8634.5799999999981,,0,0,0,100000,0,.0
2020-05-26 07:00,29431.988000000001,23443.939999999999,5988.0480000000025,,0,0,0,100000,0,.0
2020-05-26 08:00,29030.046999999999,25386.939999999999,3643.107,,0,0,0,100000,0,.0
2020-05-26 09:00,28341.008000000002,26004.810000000001,2336.1980000000003,,0,0,0,100000,0,.0
2020-05-26 10:00,28076.740000000002,26238.123,1838.617000000002,,0,0,0,100000,0,.0
2020-05-26 11:00,27570.222000000002,25876.810000000001,1693.4120000000003,,0,0,0,100000,0,.0
2020-05-26 12:00,27259.137999999999,25345.810000000001,1913.3279999999977,,0,0,0,100000,0,.0
2020-05-26 13:00,27205.334999999999,24957.810000000001,2247.5249999999978,,0,0,0,100000,0,.0
2020-05-26 14:00,27646.228999999999,25137.939999999999,2508.2890000000007,,0,0,0,100000,0,.0
2020-05-26 15:00,28715.040000000001,25947.27,2767.7700000000004,,0,0,0,100000,0,.0
2020-05-26 16:00,30089.845000000001,27552.572,2537.273000000001,,0,0,0,100000,0,.0
2020-05-26 17:00,32694.392,29623.454000000002,3070.9379999999983,,0,0,0,100000,0,.0
2020-05-26 18:00,33349.017,29574.287,3774.7299999999996,,0,0,0,100000,0,.0
2020-05-26 19:00,31958.388999999999,27840.058000000001,4118.3309999999983,,0,0,0,100000,0,.0
2020-05-26 20:00,29703.272000000001,26321.080000000002,3382.1919999999991,,0,0,0,100000,0,.0
2020-05-26 21:00,27303.360000000001,24384.810000000001,2918.5499999999993,,0,0,0,100000,0,.0
2020-05-26 22:00,24608.914000000001,22019.810000000001,2589.1039999999994,,0,0,0,100000,0,.0
2020-05-26 23:00,22996.561000000002,20185.68,2810.8810000000012,,0,0,0,100000,0,.0
2020-05-27 00:00,22348.528999999999,19244.68,3103.8489999999983,,0,0,0,100000,0,.0
2020-05-27 01:00,21895.022000000001,18724.540000000001,3170.482,,0,0,0,100000,0,.0
2020-05-27 02:00,21728.963,18558.68,3170.2829999999994,,0,0,0,100000,0,.0
2020-05-27 03:00,22260.241999999998,18583.68,3676.5619999999981,,0,0,0,100000,0,.0
2020-05-27 04:00,23961.567999999999,19325.810000000001,4635.757999999998,,0,0,0,100000,0,.0
2020-05-27 05:00,27530.514999999999,20705.810000000001,6824.7049999999981,,0,0,0,100000,0,.0
2020-05-27 06:00,30226.027999999998,22418.939999999999,7807.0879999999997,,0,0,0,100000,0,.0
2020-05-27 07:00,29771.305,24502.68,5268.625,,0,0,0,100000,0,.0
2020-05-27 08:00,29422.076000000001,26216.810000000001,3205.2659999999996,,0,0,0,100000,0,.0
2020-05-27 09:00,28836.564999999999,26960.810000000001,1875.7549999999974,,0,0,0,100000,0,.0
2020-05-27 10:00,28200.931,27194.34,1006.5910000000003,,0,0,0,100000,0,.0
2020-05-27 11:00,27599.473999999998,26865.540000000001,733.93399999999747,,0,0,0,100000,0,.0
2020-05-27 12:00,27241.942999999999,26343.669999999998,898.27300000000105,,0,0,0,100000,0,.0
2020-05-27 13:00,27201.117999999999,26018.669999999998,1182.4480000000003,,0,0,0,100000,0,.0
2020-05-27 14:00,27488.402999999998,25967.540000000001,1520.8629999999976,,0,0,0,100000,0,.0
2020-05-27 15:00,28214.175999999999,26572.540000000001,1641.6359999999986,,0,0,0,100000,0,.0
2020-05-27 16:00,29715.116999999998,28259.175999999999,1455.9409999999989,,0,0,0,100000,0,.0
2020-05-27 17:00,32582.516,30715.030999999999,1867.4850000000006,,0,0,0,100000,0,.0
2020-05-27 18:00,33528.576000000001,30692.706999999999,2835.8690000000024,,0,0,0,100000,0,.0
2020-05-27 19:00,31944.472000000002,28834.169999999998,3110.3020000000033,,0,0,0,100000,0,.0
2020-05-27 20:00,29945.093000000001,27193.009999999998,2752.0830000000024,,0,0,0,100000,0,.0
2020-05-27 21:00,27431.875,25047.939999999999,2383.9350000000013,,0,0,0,100000,0,.0
2020-05-27 22:00,24818.290000000001,22601.200000000001,2217.0900000000001,,0,0,0,100000,0,.0
2020-05-27 23:00,23297.023000000001,20633.939999999999,2663.0830000000024,,0,0,0,100000,0,.0
2020-05-28 00:00,22479.561000000002,19468.810000000001,3010.7510000000002,,0,0,0,100000,0,.0
2020-05-28 01:00,21991.152999999998,18710.669999999998,3280.4830000000002,,0,0,0,100000,0,.0
2020-05-28 02:00,21794.816999999999,18477.07,3317.7469999999994,,0,0,0,100000,0,.0
2020-05-28 03:00,22210.852999999999,18484.939999999999,3725.9130000000005,,0,0,0,100000,0,.0
2020-05-28 04:00,23923.960999999999,19307.07,4616.8909999999996,,0,0,0,100000,0,.0
2020-05-28 05:00,27260.784,20556.07,6704.7139999999999,,0,0,0,100000,0,.0
2020-05-28 06:00,29906.602999999999,22303.07,7603.5329999999994,,0,0,0,100000,0,.0
2020-05-28 07:00,29667.138999999999,24214.07,5453.0689999999995,,0,0,0,100000,0,.0
2020-05-28 08:00,29565.768,25720.939999999999,3844.8280000000013,,0,0,0,100000,0,.0
2020-05-28 09:00,28813.327000000001,25923.07,2890.2570000000014,,0,0,0,100000,0,.0
2020-05-28 10:00,28263.797999999999,25796.939999999999,2466.8580000000002,,0,0,0,100000,0,.0
2020-05-28 11:00,27646.027999999998,25697.939999999999,1948.0879999999997,,0,0,0,100000,0,.0
2020-05-28 12:00,27199.130000000001,25475.459999999999,1723.6700000000019,,0,0,0,100000,0,.0
2020-05-28 13:00,27131.006000000001,25115.939999999999,2015.0660000000025,,0,0,0,100000,0,.0
2020-05-28 14:00,27491.171999999999,25099.07,2392.101999999999,,0,0,0,100000,0,.0
2020-05-28 15:00,28189.275000000001,25871.07,2318.2050000000017,,0,0,0,100000,0,.0
2020-05-28 16:00,29629.129000000001,27489.07,2140.0590000000011,,0,0,0,100000,0,.0
2020-05-28 17:00,32621.773000000001,30078.610000000001,2543.1630000000005,,0,0,0,100000,0,.0
2020-05-28 18:00,33757.374000000003,30214.900000000001,3542.474000000002,,0,0,0,100000,0,.0
